label,F3,F4,C3,Cz,C4,P3,P4,accX,accY,accZ
N,-6.046648410251090,-9.624167074383950,-6.4915572982856300,-4.252784164598990,-6.03135918743969,-0.8202561065381980,-6.226921540968030,19.75,793.3125,-489.1875
N,-1.0527032157211500,0.9367123618458810,0.9599944193449420,-0.43867756822302100,1.478899102549450,-2.450770774301530,0.36896275868119400,16.3125,783.5,-500.375
N,1.6046694751364600,1.4485721639145900,-0.39921100414867300,-0.5483540971022520,-2.0077631350472400,0.5303058978969620,-1.841455563668550,17.4375,787.0625,-498.5625
N,2.3615468229617600,1.961680541973340,3.7234318407989200,4.0541547798654100,4.765751253406260,4.627195802268910,4.825891428889140,17.8125,760.0,-530.25
N,-2.297441458803730,-3.251161336970620,-2.2583432545084500,-2.0455844637440100,-3.1912557443396400,-2.2815471038667600,-0.8116074862283560,24.4375,759.6875,-532.25
N,-3.5809733264996000,-1.4228793102581500,-4.8520769604189000,-4.352878738548390,-2.314228338817720,-4.387758102926890,-3.990921357642740,29.4375,752.1875,-540.5625
N,2.4616857321496700,1.7238561661057100,4.7862953650177500,3.4320003427687800,1.8904489229293100,3.9470036532868600,1.3878372742767000,20.4375,773.25,-512.75
N,-2.2961873216620900,-0.7738436971335330,-3.3950929484495200,-2.160646625730330,-1.4608305448385600,-2.1923817808194400,-0.9208603090118250,23.5,790.6875,-491.625
N,7.554596886476250,4.3362313436777,7.003097989357420,5.97179591161839,4.754880806790780,4.086629979818570,5.137118449594770,24.1875,781.25,-500.9375
N,-4.971865382937080,-3.9295969624985700,-4.0320089466949700,-3.551743484536100,-2.604900494793020,-2.631713036142880,-2.4783395024590700,23.9375,772.8125,-512.375
N,-1.176177577445820,-1.2675478717431700,-0.6005028087270470,-0.6115508904951510,-0.5128233316679790,-1.7340567874794300,-0.9895207565320230,23.1875,773.0,-511.25
N,2.1280825997881900,2.064124163376920,0.4480147741155860,0.025589977098925100,-0.024197862545009900,2.6872032147955300,-0.15644479656861100,21.3125,777.8125,-502.8125
N,1.5169848696226800,2.929047930295890,2.4860658825848500,2.8592471108202500,2.9687430418011500,-0.03606694651610970,2.4783254456388500,18.125,772.9375,-513.0
N,1.7476013244356000,1.3336304491545400,-1.330860219990300,-1.1794866179744300,-1.5313862929204700,-0.3942768030025580,-0.66580275897713,16.4375,772.9375,-509.9375
N,-5.418167045371180,-5.676264733666900,-1.5211359344476100,-1.5438239721067500,-2.366784843590550,-1.028201669185120,-1.9733296085056600,15.9375,775.6875,-507.625
N,2.7879283996515900,1.8522107923197700,2.2731536856958700,2.005140573180970,2.9635635088116800,2.8071722991516100,2.69672226869634,12.1875,777.4375,-505.625
N,-2.3573453463452700,-0.3860861745136480,-2.8731956165257700,-2.277985389326490,-1.631443163780550,-3.1383362459604200,-1.3941340517321900,10.9375,774.5625,-511.75
N,2.6230268922003800,1.1083762403022000,2.6918154025215500,2.891308702244990,1.8713874645220900,2.735013251038640,1.3043607044666500,12.4375,777.375,-505.8125
N,2.7134517156774800,3.1910756314611600,0.8582109386669400,0.09344279423229230,1.1598608633240700,0.5861877145218480,1.3823988395129200,11.375,767.4375,-520.125
N,-3.8744770672014500,-3.7603167293101400,-2.274997192014910,-2.6557086567465300,-3.590983362579930,-3.8822500213299400,-4.184968215631990,12.8125,773.875,-509.25
N,1.2837434012632200,1.0114226591411300,1.0091534400116100,1.391101448362300,0.7678586300928740,1.6103750987067700,-0.7043514922736040,12.1875,768.0625,-517.75
L,-0.623532265738102,0.32901570924868500,-1.2708240832454800,-2.754111197409390,-0.1786396381516200,-0.4733256960672880,3.0690509809628700,18.8125,773.75,-506.875
L,-1.274566744972330,-1.9354109251342000,0.10581844091860300,2.0070416729686100,0.1335277293368070,-0.21780139572837800,-2.397787113376830,45.625,767.3125,-519.1875
L,1.789514503141160,0.16360354758123800,1.780142017192690,0.6665304990944560,0.7893717862012770,3.096413246121580,2.763965637339740,18.3125,789.8125,-493.9375
L,-0.0804710962476538,2.2715676911341800,-0.9964210395678370,0.6384889024560180,0.28205378550814600,-3.3604372033909200,-1.6704037500292500,4.0625,778.9375,-505.25
L,-1.204758817609090,-2.7978036865736100,-0.9682943752390710,-2.417193674304150,-1.816909960546430,0.34034318157327300,-1.005525656366380,38.25,779.0,-504.875
L,3.1279013622528600,3.7411820299930700,1.4715055116108800,1.9697480087525800,1.2491369549036600,1.6212215146724500,2.0597025117605900,56.75,786.875,-492.0
L,-4.753049772202900,-2.4012318932545800,-1.721666945510940,-1.0960886468434300,-0.6591027375895040,-2.7373889796989100,-2.1273269034526200,-14.75,789.25,-492.875
L,1.3101646658889100,-0.4304839512584110,1.3186081844458300,0.31910229402125400,0.5087258298585300,1.2575354216628100,0.8975161062379610,-8.0,811.625,-463.75
L,1.5918151878933300,-1.7711160958981100,-0.6505474992417800,-0.5037460958597330,-1.0873325307219300,0.963365945464766,1.1664708415066200,11.5625,810.125,-464.9375
L,-4.2024778053211800,0.746510229243663,-2.2425373737647600,-1.7504056962395000,-0.8372960724118630,-1.8949498456808100,-2.7845998506669500,7.875,797.0,-484.625
L,5.6768178945034100,4.188437981468290,3.8917049915350000,3.557117514169200,3.783680260274230,1.6912867602872800,2.7717989129106700,17.75,799.75,-482.25
L,-0.17607478778679300,-2.6599840175123500,-0.17600342884826800,-0.42116036445931500,-2.793352138291030,0.8834402597473460,-1.4176654244014100,57.625,798.6875,-467.4375
L,-4.582263079346270,-1.948863220502870,-3.403511383912600,-1.9302984752441100,0.18762956552752700,-1.856775387799680,1.8716814939853600,37.5625,800.3125,-477.125
L,-0.6514878610383220,-1.1655792127549000,1.3173139633291100,-0.6318781800886310,-0.5607203216117560,-0.2860986163850860,-3.1606822243566100,2.125,787.375,-500.5625
L,6.28084281489148,4.619217648938460,3.184015188757790,2.5839667668189300,2.4435397165457500,2.428973953805810,3.8329343610248300,12.375,790.375,-482.8125
L,-5.964134884914470,-1.0481918289204700,-4.604543137194180,-1.1574151248683800,-2.046798041111060,-2.142307945903880,-1.5708164375955700,25.5625,776.0,-515.125
L,1.0127162816158700,-1.8095549388077700,3.2422645013512000,0.3556042810876960,0.7580119111848000,1.4505548388091400,0.2223474234062300,16.3125,778.125,-506.75
L,-0.34488767303191800,-1.090519204799380,-2.998857481222780,-2.7295670805741300,-2.628325727372100,-2.7261690510637600,-2.8155290385093300,14.625,798.0625,-469.25
L,0.2559110871827270,1.191433134899850,-0.6164643601811980,1.960735923533620,2.2835999994840900,0.5110214344629040,2.057870610275710,31.8125,782.4375,-502.5
L,3.0694138931408400,2.009223544197120,3.397152127880510,0.49198024007435400,0.08553747871240560,2.5743468469388900,0.7934687050615290,10.25,772.4375,-520.75
L,-4.226454564749610,-4.670070393635610,-2.406882476672560,-2.499953426191050,-1.9350149906890600,-2.434207333231030,-2.9452088477489400,31.6875,825.5625,-428.0625
L,-0.511466254335629,0.05433060147051220,-0.8997491629948310,0.5702467402813220,0.08047573122717950,1.69978361243088,2.593262035498340,55.375,841.4375,-409.5625
L,1.8074797665493500,4.1091460754725400,1.012262830851800,2.497804008211910,2.268700298771140,-3.111489198417690,-1.8452297866345300,29.5,864.4375,-369.1875
L,2.4264434970393700,-0.8040592791156260,2.265249896314580,-0.45530681692197700,-0.28858202032867500,3.113041425661450,3.2609098247777500,20.75,868.0625,-350.5625
L,-1.2125343016712100,-1.0954651679268600,-1.598730110935940,-0.5280778152759540,-0.07061379025925610,-0.4684593727989070,-0.4146569057249450,7.9375,842.625,-413.8125
L,1.9434048231625500,3.225624619953880,1.6436807466184200,1.3975000994145700,0.5921591675454270,0.023773136188748600,-2.801973725056930,7.25,796.1875,-487.0625
L,-2.251842888766360,-1.4684468898469800,-1.4070263423354600,-1.0788594694793100,-0.3504555706026210,0.395498980510037,2.826502878080300,22.375,812.375,-454.0
L,8.499552609459460,5.796633073684810,5.483612263493540,5.545633379846800,4.21608416238343,2.0103355690308200,1.5216216221216700,33.3125,805.625,-467.6875
L,-11.699567212429800,-8.838234641776370,-7.677554837428690,-7.901312138594990,-6.277536817519320,-4.485224602987690,-4.072484787119080,81.4375,789.75,-491.3125
L,7.322823381542930,7.059062873019530,4.3176075771388200,4.601468989620540,3.924103497441760,2.461482131977330,2.140282026243210,84.9375,791.6875,-473.3125
L,-7.1411429641822500,-8.0590190401901,-4.56052184926517,-4.571188422202580,-4.04737967562632,-1.4313611341097300,-2.9937826233940600,30.1875,824.875,-440.4375
L,5.052807717571140,5.995148128943890,3.299452835611010,3.223021725746010,2.5168418412130100,0.8321992838850730,1.8815874879698400,8.6875,810.5625,-467.25
L,-4.722256200532500,-5.436461803042540,-1.564297692356790,-2.1321670902592900,-1.839817922426210,-0.361929549984623,0.1692179210606520,31.625,806.125,-463.9375
L,10.391247860743800,7.8282537773091300,4.610688823556320,5.539687238787650,4.297206214834770,3.2456698584211800,1.642651268346890,37.625,822.1875,-438.6875
L,-9.833223913739720,-6.092988746656160,-4.358173005090530,-5.452602420530460,-3.534492575268680,-3.0943446946441700,-2.4110937276998400,-24.3125,806.3125,-471.1875
L,1.7795707583361700,-0.40689866388253200,0.07505500823813050,1.3448169156136100,1.2511066550571600,-0.5761048286686270,0.8021938657997220,75.0,835.5625,-405.3125
L,6.727865559160990,7.204221438753410,4.727002476273350,3.5295249696847800,2.125382755883580,4.154088065918220,3.501028806692380,47.8125,821.875,-442.1875
L,-4.231417175164010,-2.9745988960829100,-2.39932333316562,-2.137430664101210,-0.572615949694593,-1.9137337547755300,-2.321355977712020,11.5625,834.0,-433.6875
L,-5.53465682280326,-4.677706312785300,-3.830210462106250,-4.111356955100280,-4.084096383406950,-5.492441173221440,-2.7363022752062600,25.0,853.5625,-385.5
L,10.78593209748980,4.670892738199030,6.931942066264360,6.299129295096920,4.130927281392020,8.77756077264308,2.964523285016630,61.25,828.875,-420.625
L,-9.380488641571450,-2.6791329410779100,-6.762148506880670,-5.492221434583810,-3.5856286845146900,-6.50448708523944,-2.713198727058050,-0.6875,820.5625,-462.5
L,2.7604247780034300,-1.9377717026714100,3.03546060763128,1.7269494115043100,1.330293526563650,1.903689344575310,1.234085898845490,27.8125,846.875,-387.1875
L,0.8121268931430460,3.5929171310078600,-0.09707570813542620,0.9228176710609760,0.7199445937013030,1.3315333011682600,1.5325950651965200,16.3125,830.5,-427.6875
L,0.06533637897858310,0.6841355894747070,0.11820546444582200,-0.018459827163528600,-0.07427244190553260,-1.2851273014403000,-1.7847522649565100,-4.3125,852.9375,-398.0
L,-4.892977453170960,-7.582971545609540,-2.3087139170768800,-3.192645373572610,-2.0951001223740800,-1.1501520695648,-0.4744366198152790,32.75,852.875,-383.3125
L,6.4249290236460600,8.548666040816130,2.3708542549519500,4.415791998821060,3.5675882759900800,4.773788412869920,3.521848408803300,30.875,814.4375,-451.5
L,-3.74101090347239,-2.0699927052569900,-0.1804498068236440,-1.4445690702164800,-1.2811788567710600,-4.565382653029220,-1.6983562300655400,26.3125,805.25,-473.5625
L,1.5396707636488600,0.5147594504565030,-1.9660767608693600,-1.524210346737990,-0.8617625971560950,0.46400499751708000,-1.0729863926843800,50.625,778.375,-503.4375
L,-1.7966982553252400,-2.8766675334445900,-0.44972437442442600,0.5023676587488990,-0.871527856229448,0.6032201541943260,0.26183836000024600,100.9375,760.125,-515.625
L,-2.088739587294750,0.2859676334952520,-1.1418261083097700,-1.2189076595600600,-0.36442512924621500,-2.4731940779025000,-2.458016792797790,64.6875,757.1875,-533.5
L,2.417080502505900,-0.6660241702756320,4.211616881719430,2.228997650090150,1.262374507914830,2.852337413474060,2.557259531570980,56.125,792.1875,-491.0625
L,3.0661945640469300,3.2676150419869300,-1.0265898726205300,-0.04209354922653760,0.3950377294029850,-0.06530151442089370,-0.3473903199821630,52.4375,837.0,-394.875
L,-1.9647752723354500,-2.337465920372800,-0.22519192773782600,-0.05820994170847460,0.7564264129277780,-0.4072526201779380,1.8740690323002600,-64.4375,824.3125,-446.875
L,-0.26813244529348000,5.780949861679640,0.5136066273714560,0.7470595196033720,-0.11345391972929300,-0.6082806825697430,-1.9197445703239600,-38.8125,822.0625,-444.0
L,0.4174690339040730,-8.244153629200490,-1.5434071673618700,-2.402413728378760,-2.4791364232490400,0.266944688587226,-1.5970437263080300,29.125,868.875,-335.375
L,4.229783495723490,8.734924560177850,4.286548844755770,6.095700561319710,6.481901590081590,2.9196097848766100,6.907910537666810,6.9375,859.5,-385.4375
L,-6.293312237291320,-6.375780212246490,-3.8856274849682500,-6.566365673033870,-5.979613834712630,-3.8796716207316000,-6.49551723014902,25.3125,827.875,-438.6875
L,0.6310852357923090,-0.19391194166200900,-1.636564263615890,0.49608095606626300,-1.1375579474104700,0.7332199213458320,-0.62508349607029,51.25,816.0,-437.875
L,3.5129689003822300,3.61169879730358,3.9990111240197600,3.6251692669942600,4.494956172076700,1.928284783232790,4.286691037325400,58.3125,802.6875,-472.375
R,-3.5611518406239000,-2.127679376047040,-3.877990336401600,-4.512877727691870,-3.5509773661226900,-3.785203821951310,-5.0934984953568900,39.875,830.3125,-432.3125
R,-1.9428459748404200,-2.6757821979745600,0.28166847538791700,1.0955523215370800,-0.40379308863653000,1.0662656526486300,0.4209666328575160,23.25,837.4375,-409.6875
R,7.574390773924560,5.883406063204820,4.436256463889090,3.9346327016690600,4.78171855257806,3.423705966990930,4.700023824324330,64.4375,817.25,-448.0625
R,-4.254428449715860,-4.783000064718440,-3.893809990961380,-4.5056406796096100,-5.023466608720280,-3.4060353461287900,-2.770464361062030,100.625,784.5625,-488.9375
R,-1.372038895350170,1.12730286736957,0.24018166291287300,1.8908359327975800,1.533660642261330,1.1691593938728300,-0.8606321602976640,47.125,817.3125,-444.0625
R,3.2824143243956300,1.0423626002376600,2.968710863251540,0.7049554533779260,1.3043064646308300,0.5926500334704020,2.2425032411986600,34.4375,810.625,-458.75
R,-0.8072488803444790,-0.0008462044471141330,-1.7512605131450700,-1.0975490197134000,-1.9259907196298500,0.0776015636554389,-1.8941192722782500,30.625,803.625,-474.625
R,-2.5592238629496000,-1.6984581730025800,-0.9555214035484940,-0.8340021291259750,0.29801741639087500,-1.260213950300930,-0.15827161608278900,34.6875,842.4375,-410.125
R,3.3010482847363900,1.6782429259299500,1.9976431725404100,2.0714751921316700,1.6413391574583300,1.1820552995576700,2.4433358855343600,60.625,830.0625,-420.625
R,-0.8988071513090170,0.051051262154069900,-1.0267586831432700,-1.2267903435002300,-1.1352641977234700,-0.8475576738017540,-1.986706540317520,79.3125,816.75,-451.25
R,-4.7105956695688000,-3.6728592847813300,-4.48844697694679,-4.385783662705090,-2.8170267144394200,-1.777714186559920,-2.5087425939205300,74.25,764.0,-524.9375
R,4.901163877602150,3.273259003492840,6.010080695579480,6.181082915672530,4.01303557579172,3.305060065301850,4.916995620147770,12.875,804.0,-464.75
R,3.2515702357960800,3.090968708728310,0.15876329090798300,0.9257147062009320,1.7647722014245100,-0.8179361712415510,-0.3169889109502240,45.875,808.375,-462.5
R,-6.7035996179419800,-5.174155790017610,-3.934657466164440,-5.397310219362070,-5.074619861068100,-2.028006645907540,-4.705563387440770,65.0,786.8125,-491.1875
R,1.6818461488926200,0.08776521861730730,1.4481317273867000,2.505815862218220,2.1880866862690600,1.5262267156021900,3.1997803779949000,49.875,791.875,-488.0
R,3.407058048651260,4.966727026211860,2.5274451765597400,2.4021195309825700,2.246458544148580,1.3081259350399100,1.114309572998140,44.125,786.125,-483.5
R,-3.159293344726830,-5.3854454097981800,-1.0856743464179500,-2.9342010225975400,-3.9838884785237000,-1.2857959304284000,-2.7507807759446300,83.6875,750.8125,-541.5
R,-3.4462099708250700,0.543229441397189,-4.723851518419650,-2.0753164366481200,-0.3560104227955590,-1.4875795771765700,1.1083890587805400,65.1875,739.0,-560.3125
R,4.486473248933920,-0.06585407576890070,5.8415081295991000,4.112916270425270,3.495724619913180,2.947416406571060,0.2879370626664780,3.4375,772.3125,-501.4375
R,3.758228216623400,7.330224980977930,-0.6674489375860810,0.019223124359281000,-0.194109252131856,-1.683031163668120,1.137518911911980,105.1875,747.9375,-544.875
R,-10.782489086537700,-10.799429123699500,-6.576206942527230,-5.192131405976810,-3.3125330045935800,-3.942475411233180,-2.785507742074610,63.125,771.1875,-522.1875
R,9.306814792194290,6.493537430648630,7.824105714285990,6.424611205125770,3.9048332487978600,6.768934876830290,2.6992769140338800,35.6875,768.5,-502.875
R,0.17268023636810100,1.039841756585550,-0.4858640159127610,-0.589482316362214,-0.42710224334460100,-0.500133314211309,1.3198888520384700,26.0625,754.1875,-554.125
R,-4.557461723564000,-4.864085248635640,-3.9007589260954500,-3.1998808745321600,-2.9170964961042700,-3.3336810490389800,-3.847016867321070,92.0625,771.6875,-503.8125
R,-1.8365091710207800,0.564978463071478,0.010772640041838700,-0.278620781656306,0.6566820470742270,1.27819202952587,1.1630040662343600,80.3125,768.75,-514.5
R,7.879655107469300,4.757064855113690,5.342725550094630,4.778350445681890,3.874865720574820,0.7912805747558400,2.7649360130734400,29.3125,759.5625,-527.5625
R,-5.845270048032420,-4.210425738469150,-6.573805158246600,-4.5493816975947200,-5.275324063806080,-1.9485556953350700,-4.109103323477100,62.6875,707.625,-604.875
R,-2.530983019893650,-2.619708222816750,0.3353126728197460,-1.049787970391080,0.3119787643942440,-0.7091223360951270,-0.09674509738628790,28.6875,796.0625,-478.25
R,6.89270407089418,7.610351338414580,5.15993093770039,5.273775294233500,4.371479764790220,3.830774250351340,4.0536409009692500,43.0625,783.125,-489.9375
R,-3.491027336034900,-4.524471150861630,-3.1467171037114200,-3.600027367925370,-3.340125443157510,-2.512350044595710,-3.7337812544662500,63.0,775.0625,-508.9375
R,-1.1947762885763500,-1.5974089297722700,-1.1053185813901300,0.06815852256482660,0.35323505235311800,-0.665184953515029,0.1525733318105810,44.25,739.4375,-561.5625
R,1.8003322281289500,1.864705280056550,2.8502081983252400,2.4448882281807700,1.8260502811962300,3.9852317962347700,5.158909822785980,53.8125,763.75,-522.375
R,3.253695930565350,2.3079503422131300,1.5180796093774700,-0.47954053418450300,-0.03712268311134220,-1.6067145430882200,-3.8667525106105800,31.375,789.1875,-490.75
R,-7.121225007864100,-6.252923271727000,-6.925809390521170,-4.979544040995550,-4.7944220648663,-3.157398513930040,-2.434976499679410,22.8125,759.9375,-535.5625
R,5.354649867270030,7.7709673837784400,4.981652073492770,5.283364698767970,5.266435692504660,3.124644720763700,5.732557386636440,27.0,756.5625,-538.75
R,-1.5523099573152700,-2.1398748815597100,0.12836261944495100,-0.5859111156250530,-0.4431248215691010,-0.8186472106918850,-3.131218123989530,25.25,756.3125,-531.5
R,-4.820561253615300,-6.294896934099970,-4.007980422801980,-3.861131149810950,-4.626369711311310,-3.1228295506028500,-2.2781278114810300,48.125,721.0625,-582.3125
R,11.605404491934300,10.664335561587700,6.416759551907510,5.185520686628020,5.536157812554590,4.589311142899390,2.826367192542260,73.4375,750.0,-543.875
R,-7.9132236547130700,-3.90588496319199,-3.6708730217175000,-1.774584363501780,-0.7507908750865570,-1.0871603911545500,0.6431583356909430,83.0,739.0625,-542.125
R,2.4040066457646800,-1.9732778269557700,2.4586869500714500,-0.4010672931235630,-1.5069575201771100,1.6111925989812500,-0.047091233077540700,65.4375,770.0,-516.25
R,-4.5125293933567200,-3.020649853583380,-4.643577775633640,-2.3115505146709000,-1.5310109237087900,-3.622299207900600,-2.029327545597540,44.4375,772.3125,-511.8125
R,4.377894936635430,4.234803428743640,4.171773835534040,2.9178961126870600,1.9064616777403200,2.72434218251977,1.3928870553213000,29.8125,785.625,-491.6875
R,-1.1736917875374700,-1.733585511204550,-1.4519533966023700,-0.5835656564264160,0.4281836494050560,-1.6294605209162600,-0.1702737687824580,42.4375,763.6875,-527.125
R,0.9999807383969320,0.6489567596145800,0.27596969157273900,-0.8810634135216890,-1.338821542628820,0.6669908677458380,-1.5254519606904300,53.6875,739.9375,-559.3125
R,-3.776626612694970,-2.2852550485623400,-2.75895694966179,-0.8599021800589500,-1.5358902220882900,-0.5557099918086000,1.4558797351701000,75.875,734.875,-565.9375
N,1.7375539728068700,3.223143783239720,3.345070278602300,1.8663710352626200,2.9217632425970800,1.5791102577587400,-1.4774786494364700,66.0625,766.375,-508.0
N,3.1173715226234400,-0.7698277842605130,0.07394635821534440,-0.38823199349148200,-0.5787472066867500,-1.5547927071598700,1.8552291690752500,67.5625,730.625,-569.75
N,-3.399815971360830,0.33713965463819400,-2.438204351749330,-1.216423084672850,-1.4566711110786100,-0.6638912664817530,-1.340757354451850,51.5625,676.9375,-634.75
N,1.995200114157580,0.7889782062055210,1.858446053357220,1.2053965328623900,1.567665494198280,1.6443398519655500,1.153343608710750,44.5,677.25,-628.5625
N,-1.1059902839166500,-1.4820869992838300,-0.9935071004249500,0.06475838918527900,-0.7176855004140620,-2.2271190580854300,-0.6875479232275820,45.375,670.6875,-637.4375
N,1.6973696356586700,1.7246448902716000,1.7903958012123700,1.1250992591370300,2.2228436178897500,4.285449735560930,2.623409764765400,48.6875,668.25,-637.3125
N,1.060891275665990,-1.1966688110318300,-0.4576682648017680,-1.0826295195145900,-3.8162942234888100,-3.02518910098763,-5.306353690877250,47.25,658.875,-648.5
N,-3.967512598095970,-1.5557626815991200,-0.7107627652133420,0.20243393019513400,2.2524726446327300,0.6172646999499040,5.321103233774780,42.75,663.0625,-645.125
N,3.4844589178632200,3.380073479267480,1.1643372257452400,0.9008256091398240,0.9559881165583620,0.6557812660765680,-3.4615509573742900,42.25,671.5,-636.6875
N,-4.024071197159750,-5.404127767015540,-3.025107463312050,-2.8293791939185700,-3.3861153911371900,-2.510510875996530,0.2602469908419640,44.6875,680.5,-626.1875
N,2.641594309390170,4.3563511114664200,1.4245298330058000,2.576469149879380,3.685895041605180,1.2808357249571000,2.0168530518665500,46.4375,687.0625,-620.0
N,0.03428207312597600,-0.3498119650203270,1.2957863223144100,-0.7715812642821610,-2.395211468679420,0.6389297991219340,-1.826748387438620,41.8125,683.0625,-624.625
N,-1.8456625859570500,-2.2141394836929800,-1.4840151634717800,-1.0629043843810000,0.80875714918305,-0.09289640543615170,1.8550505750428300,35.5,680.6875,-627.0
N,1.4025694866590500,2.349107693962760,1.231642847109880,1.7579972078990600,1.2474248268752900,0.8090537137281080,-0.21358826348804600,26.0625,669.75,-640.3125
N,-0.3824585656752110,-1.3666723851773600,-1.1902191949270100,-1.060458701360940,-0.9739537292249000,-1.8188663903895000,-1.7080191236713800,29.1875,676.875,-630.6875
N,0.9633100022150450,1.7824891085650800,1.6087356140831400,1.417778874019210,0.4906052853086480,1.9515532424596300,2.611608710013400,28.3125,690.25,-616.6875
N,-0.9604193597099840,-2.889329520083160,-0.8006769150372710,-1.5594876302086300,-0.7186407054276560,-0.9313007526793840,-2.342234383890450,22.8125,691.8125,-618.625
N,0.22313705060162400,2.5019591060820600,-0.6158554814358530,0.4258091911169690,-0.2379096816730710,-0.7549640290995540,0.7856298314108400,14.25,692.375,-617.5625
N,-3.716487309351110,-3.180249138509100,-1.696092367033570,-2.4995963322034900,-2.507123085735170,-0.2783657646419760,-1.5258946271275600,12.125,696.125,-614.4375
N,8.473471101143900,5.18414839975071,6.163192808259590,6.561897276347730,5.7884140438730700,3.5106675995882600,3.9372481804819100,13.3125,700.0625,-609.3125
N,-7.321436687084900,-6.212034658593940,-6.346314902111780,-6.18850619281043,-4.104557349568090,-5.362303279560310,-5.0158511751173400,14.0,701.4375,-609.9375
N,6.628273865430560,6.344410469305750,5.946772200183660,4.9342217480145800,2.556945917329000,5.259193112554160,4.405648043527460,12.3125,693.6875,-617.25
N,-9.610297172350570,-4.526920337163250,-8.04500432072412,-5.658470835103760,-2.807302522178250,-4.836120094537730,-2.880343382881730,6.8125,693.875,-616.1875
N,14.65847653784030,5.026604961956740,13.094684553284800,8.353575699977670,4.388248614058330,7.56483316945667,3.7264571423368800,8.625,696.375,-613.125
N,-9.13667930170541,-3.8460017845909800,-9.257450395578120,-5.224427396628700,-2.77775760925364,-4.937580795378730,-2.7757470796571800,9.5,699.25,-611.5625
N,-5.549775081129190,-0.35391321732151100,-4.401581415305920,-2.805211935740000,-0.2818523552869680,-4.254102078852300,-0.7430263931157200,15.5,695.1875,-614.5625
N,8.320567691063410,0.7081707514639830,7.943839368568250,3.3740601676361000,-1.3547056910002100,6.2665350636764000,-0.006188068115748140,13.875,691.9375,-617.4375
N,0.23761185008082200,1.2239063318024700,-0.05489876475719390,1.879204131085540,3.5278570471333300,1.5308256281921400,3.738345858827540,10.0625,691.8125,-618.0625
N,-6.709029212821240,-2.881193834512050,-6.179385987115890,-5.484986776136240,-4.116421905199940,-6.462470515421030,-4.466590624988330,9.4375,692.1875,-618.375
N,6.187072048545710,2.4453091387312700,5.491928687125920,4.423616723456380,3.95093471556218,3.9083941539715900,1.4550504668626300,9.8125,693.125,-613.6875
N,-3.1348789506962800,0.43539379767245600,-3.105902191234640,-1.268135966745700,-0.9588880198470310,-2.8348171068142900,0.234510883465382,11.375,697.375,-612.1875
N,2.2855456044047100,-0.30153315458812100,1.8760136244085000,-0.24786329745763200,-1.3257339331000900,2.1506327990759500,0.2502376959920720,10.4375,702.375,-606.375
N,-2.4550177703117500,-2.02664011759388,-1.7557418076201800,-0.3790438555487470,1.1558850081603500,-1.199287616547010,-1.191570390025850,11.1875,694.8125,-613.9375
N,-0.399361185851551,0.26804888908519800,0.12444070717295500,-0.49005295546824700,-1.6046384728721800,0.18351301810748500,1.2090781744352300,6.625,679.8125,-630.375
N,-0.8161482199083190,-2.0388897888492100,-1.3668400455168600,-1.3175724950901100,-1.0195494990169400,-4.94045401005678E-05,-0.9928291912330720,5.1875,677.375,-632.3125
N,5.544652657364790,6.547172707649410,4.587855061978930,4.312388724072710,4.068436465075520,0.9456190559332570,1.905074546425660,11.1875,678.5,-632.875
N,-5.732432574927510,-5.502396879754780,-4.491365070327110,-3.3714536770795300,-3.0741259453222300,-2.5311790831205900,-3.782209517984560,16.75,674.875,-634.75
N,8.01036934059018,8.719024353287040,7.0710465698437000,7.295790385601460,10.060597087254400,6.205945502747260,14.255843082631700,10.5,677.8125,-631.9375
N,-6.780135603834660,-8.830609735841740,-5.726527657179290,-7.2309801972235700,-12.5747911177003,-4.666862381705400,-16.458954464174400,9.0,681.5,-628.9375
R,0.695989288170969,0.7877373932271610,0.13611742185045300,-0.31459443663562500,-6.581989258140270,0.13992463274496000,4.055954694214240,6.6875,691.0,-628.0
R,-3.882069182938130,-1.6005285005211600,-4.282124869730530,-2.151359845715750,39.595670329100500,-3.4638156107423500,-0.5683792395420250,-7.1875,736.6875,-548.0625
R,11.04278954282940,9.099533714771530,10.895314220142800,8.287549902685120,-53.65309241820520,7.012653440361670,1.526016365850920,9.1875,779.6875,-503.3125
R,-7.789397701219970,-7.765840793785600,-7.582755747921900,-6.138144157273530,30.556760920170400,-4.14489956843051,-2.3197585240692500,82.0,728.25,-570.5
R,-1.0350922596375700,-1.1003049609625600,-0.4574942890570350,-0.7355183168160410,-7.857812750048590,-1.0368717080039400,-0.18206603428635200,47.0,740.0,-555.375
R,-0.23881485182003700,1.05615814565741,1.4590266260777100,1.4558765956781500,0.6607845660393160,0.8804329175709900,2.3911734658446400,40.625,694.5,-613.75
R,7.335654406158570,6.580086868771680,2.9530130115887100,3.567606393239210,3.225131287123950,3.2216784150338400,1.655268822295010,43.8125,746.25,-548.4375
R,-8.465132589994000,-10.028684033191600,-6.674297180655480,-6.91658076547305,-7.052062276241680,-7.091992112190460,-7.404479689455420,54.3125,777.0625,-502.0
R,0.9804626799189680,3.710900181747200,3.502154287831300,3.583893708568450,5.981182392298090,5.245295996784950,7.06697015271163,35.3125,789.5,-490.875
R,3.2522628159861200,1.2483006049533700,1.7394052166276400,1.7003057803041500,-0.76238361033403,0.22651868003605200,-0.3233543564655550,21.5,781.25,-501.5625
